row,kernel,scale,psr_tag,input,coverage,support_radius_out,support_radius_input,centroid_x,centroid_y,footprint,dom,floors,robust_floor,extreme_max,extreme_p99,extreme_n,measured,expect_sigma_rt_over_t,expect,sci_eq,wht_eq,sup1_eq,sup2_eq,sup1_img_eq,max_diff,total_exptime,sci_max,note,png,sha256,flagged,frac,bg
causal,gaussian,2,correct_1os,,,,,,,"{""coverage"": 0.8990885416666666, ""support_radius_out"": 124.83576765309415, ""support_radius_input"": 62.417883826547076, ""centroid_x"": 0.0057924233215857915, ""centroid_y"": 0.00575162377863823}","{""f1e-09"": {""n"": 8286, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.13565049481052377, ""wht_at_max"": 0.24789147078990936}, ""f0.001"": {""n"": 8187, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.1371686820569195, ""wht_at_max"": 0.24789147078990936}, ""f0.01"": {""n"": 8089, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.13784151316602794, ""wht_at_max"": 0.24789147078990936}, ""f0.1"": {""n"": 7845, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.1384321223709369, ""wht_at_max"": 0.24789147078990936}}",,,,,,,,,,,,,,,,,,,,,,
causal,gaussian,3,cur1,,,,,,,"{""coverage"": 0.8206500771604939, ""support_radius_out"": 185.9079844856989, ""support_radius_input"": 61.96932816189963, ""centroid_x"": 0.004253890041660113, ""centroid_y"": 0.004226784564871449}","{""f1e-09"": {""n"": 17017, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.03179173767409062, ""wht_at_max"": 0.002998819574713707}, ""f0.001"": {""n"": 14882, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.032455315145813735, ""wht_at_max"": 0.002998819574713707}, ""f0.01"": {""n"": 9942, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.019211426272379803, ""wht_at_max"": 0.010080001316964626}, ""f0.1"": {""n"": 4820, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.13527953624725342}}",,,,,,,,,,,,,,,,,,,,,,
causal,gaussian,3,correct_1os,,,,,,,"{""coverage"": 0.8957851080246914, ""support_radius_out"": 188.51507698723336, ""support_radius_input"": 62.83835899574445, ""centroid_x"": 0.0038953167948390524, ""centroid_y"": 0.003872324298427151}","{""f1e-09"": {""n"": 18575, ""min"": 0.0, ""max"": 200.00006103515625, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.14099596231493944, ""wht_at_max"": 0.10132943093776703}, ""f0.001"": {""n"": 18346, ""min"": 0.0, ""max"": 200.00006103515625, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.14270140630110106, ""wht_at_max"": 0.10132943093776703}, ""f0.01"": {""n"": 18077, ""min"": 0.0, ""max"": 200.00006103515625, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.14322066714609724, ""wht_at_max"": 0.10132943093776703}, ""f0.1"": {""n"": 16217, ""min"": 0.0, ""max"": 200.00006103515625, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.1412715052105815, ""wht_at_max"": 0.10132943093776703}}",,,,,,,,,,,,,,,,,,,,,,
causal,gaussian,4,cur1,,,,,,,"{""coverage"": 0.6120334201388888, ""support_radius_out"": 248.38882679653156, ""support_radius_input"": 62.09720669913289, ""centroid_x"": 0.004285790016294599, ""centroid_y"": 0.004261332537860209}","{""f1e-09"": {""n"": 22562, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 7.401625339298334e-07}, ""f0.001"": {""n"": 14983, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.0022642852272838354}, ""f0.01"": {""n"": 9903, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.020621031522750854}, ""f0.1"": {""n"": 4814, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.12867867946624756}}",,,,,,,,,,,,,,,,,,,,,,
causal,gaussian,4,correct_1os,,,,,,,"{""coverage"": 0.8938802083333334, ""support_radius_out"": 251.7437650457373, ""support_radius_input"": 62.93594126143432, ""centroid_x"": 0.0029332776873567737, ""centroid_y"": 0.0029179650099362704}","{""f1e-09"": {""n"": 32952, ""min"": 0.0, ""max"": 200.00006103515625, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.13343651371692158, ""wht_at_max"": 0.06501688063144684}, ""f0.001"": {""n"": 32520, ""min"": 0.0, ""max"": 200.00006103515625, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.1351168511685117, ""wht_at_max"": 0.06501688063144684}, ""f0.01"": {""n"": 31921, ""min"": 0.0, ""max"": 200.00006103515625, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.0, ""frac_out"": 0.13614861689796687, ""wht_at_max"": 0.06501688063144684}, ""f0.1"": {""n"": 0}}",,,,,,,,,,,,,,,,,,,,,,
causal,turbo,1,cur1,,,,,,,"{""coverage"": 0.8810763888888888, ""support_radius_out"": 61.05738280734543, ""support_radius_input"": 61.05738280734543, ""centroid_x"": 0.011671579587092655, ""centroid_y"": 0.011552033880232558}","{""f1e-09"": {""n"": 2030, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.09408866995073892, ""wht_at_max"": 1.1133853197097778}, ""f0.001"": {""n"": 2028, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.09418145956607495, ""wht_at_max"": 1.1133853197097778}, ""f0.01"": {""n"": 2026, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.09427443237907206, ""wht_at_max"": 1.1133853197097778}, ""f0.1"": {""n"": 2012, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.09493041749502983, ""wht_at_max"": 1.1133853197097778}}",,,,,,,,,,,,,,,,,,,,,,
causal,turbo,1,correct_1os,,,,,,,"{""coverage"": 0.8810763888888888, ""support_radius_out"": 61.05738280734543, ""support_radius_input"": 61.05738280734543, ""centroid_x"": 0.011671579587092655, ""centroid_y"": 0.011552033880232558}","{""f1e-09"": {""n"": 2030, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.09408866995073892, ""wht_at_max"": 1.1133853197097778}, ""f0.001"": {""n"": 2028, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.09418145956607495, ""wht_at_max"": 1.1133853197097778}, ""f0.01"": {""n"": 2026, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.09427443237907206, ""wht_at_max"": 1.1133853197097778}, ""f0.1"": {""n"": 2012, ""min"": 0.0, ""max"": 200.0000457763672, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.09493041749502983, ""wht_at_max"": 1.1133853197097778}}",,,,,,,,,,,,,,,,,,,,,,
causal,turbo,2,cur1,,,,,,,"{""coverage"": 0.7564019097222222, ""support_radius_out"": 122.77877175457456, ""support_radius_input"": 61.38938587728728, ""centroid_x"": 0.006887157767193482, ""centroid_y"": 0.00683579612721107}","{""f1e-09"": {""n"": 6971, ""min"": 0.0, ""max"": 200.00001525878906, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.015349304260507818, ""wht_at_max"": 0.0945395976305008}, ""f0.001"": {""n"": 6957, ""min"": 0.0, ""max"": 200.00001525878906, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.015380192611757942, ""wht_at_max"": 0.0945395976305008}, ""f0.01"": {""n"": 6854, ""min"": 0.0, ""max"": 200.00001525878906, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.015611321855850598, ""wht_at_max"": 0.0945395976305008}, ""f0.1"": {""n"": 5434, ""min"": 0.0, ""max"": 200.00001525878906, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.011225616488774383, ""wht_at_max"": 0.10793793201446533}}",,,,,,,,,,,,,,,,,,,,,,
causal,turbo,2,correct_1os,,,,,,,"{""coverage"": 0.8667534722222222, ""support_radius_out"": 124.18898983875135, ""support_radius_input"": 62.09449491937568, ""centroid_x"": 0.006008525909347144, ""centroid_y"": 0.005965844098412741}","{""f1e-09"": {""n"": 7988, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.10215322984476716, ""wht_at_max"": 0.29975980520248413}, ""f0.001"": {""n"": 7984, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.10220440881763528, ""wht_at_max"": 0.29975980520248413}, ""f0.01"": {""n"": 7960, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.10251256281407035, ""wht_at_max"": 0.29975980520248413}, ""f0.1"": {""n"": 7815, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.10441458733205375, ""wht_at_max"": 0.29975980520248413}}",,,,,,,,,,,,,,,,,,,,,,
causal,turbo,3,cur1,,,,,,,"{""coverage"": 0.3763985339506173, ""support_radius_out"": 185.25705277711177, ""support_radius_input"": 61.75235092570392, ""centroid_x"": 0.009274750530840675, ""centroid_y"": 0.009215410763684751}","{""f1e-09"": {""n"": 7805, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.02502857893705368}, ""f0.001"": {""n"": 7735, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.02502857893705368}, ""f0.01"": {""n"": 7376, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.02502857893705368}, ""f0.1"": {""n"": 5220, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.1655670404434204}}",,,,,,,,,,,,,,,,,,,,,,
causal,turbo,3,correct_1os,,,,,,,"{""coverage"": 0.8603395061728395, ""support_radius_out"": 186.67317285572767, ""support_radius_input"": 62.22439095190922, ""centroid_x"": 0.004055950797593029, ""centroid_y"": 0.004031959760935622}","{""f1e-09"": {""n"": 17840, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.04742152466367713, ""wht_at_max"": 0.08045969903469086}, ""f0.001"": {""n"": 17834, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.047437478972748685, ""wht_at_max"": 0.08045969903469086}, ""f0.01"": {""n"": 17745, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.04744998591152437, ""wht_at_max"": 0.08045969903469086}, ""f0.1"": {""n"": 13897, ""min"": 0.0, ""max"": 200.00001525878906, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.03482766064618263, ""wht_at_max"": 0.1248963475227356}}",,,,,,,,,,,,,,,,,,,,,,
causal,turbo,4,cur1,,,,,,,"{""coverage"": 0.2116156684027778, ""support_radius_out"": 246.9684195805543, ""support_radius_input"": 61.742104895138574, ""centroid_x"": 0.012393793987477834, ""centroid_y"": 0.012324891281321351}","{""f1e-09"": {""n"": 7801, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.05049030855298042}, ""f0.001"": {""n"": 7741, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.05049030855298042}, ""f0.01"": {""n"": 7360, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.05049030855298042}, ""f0.1"": {""n"": 5227, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.16824409365653992}}",,,,,,,,,,,,,,,,,,,,,,
causal,turbo,4,correct_1os,,,,,,,"{""coverage"": 0.8506944444444444, ""support_radius_out"": 249.79959211723218, ""support_radius_input"": 62.449898029308045, ""centroid_x"": 0.0030823393452545506, ""centroid_y"": 0.0030661876900201866}","{""f1e-09"": {""n"": 31360, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.050860969387755105, ""wht_at_max"": 0.0833289623260498}, ""f0.001"": {""n"": 31302, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.050955210529678614, ""wht_at_max"": 0.0833289623260498}, ""f0.01"": {""n"": 30721, ""min"": 0.0, ""max"": 200.00003051757812, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.051398066469190457, ""wht_at_max"": 0.0833289623260498}, ""f0.1"": {""n"": 0}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos2,1,cur1,,,,,,,"{""coverage"": 0.890625, ""support_radius_out"": 62.35366271760635, ""support_radius_input"": 62.35366271760635, ""centroid_x"": 0.011546775438875785, ""centroid_y"": 0.011427383256507894}","{""f1e-09"": {""n"": 2052, ""min"": -19.381637573242188, ""max"": 263.8537292480469, ""p1"": -10.20095443725586, ""p99"": 210.8103485107422, ""neg"": 0.02290448343079922, ""frac_out"": 0.20077972709551656, ""wht_at_max"": 0.254114031791687}, ""f0.001"": {""n"": 2028, ""min"": -19.381637573242188, ""max"": 263.8537292480469, ""p1"": -10.400217056274414, ""p99"": 210.84645080566406, ""neg"": 0.023175542406311637, ""frac_out"": 0.20266272189349113, ""wht_at_max"": 0.254114031791687}, ""f0.01"": {""n"": 2012, ""min"": -19.381637573242188, ""max"": 263.8537292480469, ""p1"": -10.533059120178223, ""p99"": 210.8705291748047, ""neg"": 0.023359840954274354, ""frac_out"": 0.20427435387673956, ""wht_at_max"": 0.254114031791687}, ""f0.1"": {""n"": 2003, ""min"": -19.381637573242188, ""max"": 263.8537292480469, ""p1"": -10.607782363891602, ""p99"": 210.88406372070312, ""neg"": 0.023464802795806292, ""frac_out"": 0.2036944583125312, ""wht_at_max"": 0.254114031791687}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos2,1,correct_1os,,,,,,,"{""coverage"": 0.890625, ""support_radius_out"": 62.35366271760635, ""support_radius_input"": 62.35366271760635, ""centroid_x"": 0.011546775438875785, ""centroid_y"": 0.011427383256507894}","{""f1e-09"": {""n"": 2052, ""min"": -19.381637573242188, ""max"": 263.8537292480469, ""p1"": -10.20095443725586, ""p99"": 210.8103485107422, ""neg"": 0.02290448343079922, ""frac_out"": 0.20077972709551656, ""wht_at_max"": 0.254114031791687}, ""f0.001"": {""n"": 2028, ""min"": -19.381637573242188, ""max"": 263.8537292480469, ""p1"": -10.400217056274414, ""p99"": 210.84645080566406, ""neg"": 0.023175542406311637, ""frac_out"": 0.20266272189349113, ""wht_at_max"": 0.254114031791687}, ""f0.01"": {""n"": 2012, ""min"": -19.381637573242188, ""max"": 263.8537292480469, ""p1"": -10.533059120178223, ""p99"": 210.8705291748047, ""neg"": 0.023359840954274354, ""frac_out"": 0.20427435387673956, ""wht_at_max"": 0.254114031791687}, ""f0.1"": {""n"": 2003, ""min"": -19.381637573242188, ""max"": 263.8537292480469, ""p1"": -10.607782363891602, ""p99"": 210.88406372070312, ""neg"": 0.023464802795806292, ""frac_out"": 0.2036944583125312, ""wht_at_max"": 0.254114031791687}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos2,2,cur1,,,,,,,"{""coverage"": 0.6770833333333334, ""support_radius_out"": 124.1866272902092, ""support_radius_input"": 62.0933136451046, ""centroid_x"": 0.007693351118257399, ""centroid_y"": 0.00763570313346116}","{""f1e-09"": {""n"": 6240, ""min"": -804.0690307617188, ""max"": 1757.441162109375, ""p1"": 0.0, ""p99"": 200.00018310546875, ""neg"": 0.008493589743589743, ""frac_out"": 0.15096153846153845, ""wht_at_max"": 0.01116105355322361}, ""f0.001"": {""n"": 6188, ""min"": -804.0690307617188, ""max"": 1757.441162109375, ""p1"": 0.0, ""p99"": 200.00013732910156, ""neg"": 0.00856496444731739, ""frac_out"": 0.15126050420168066, ""wht_at_max"": 0.01116105355322361}, ""f0.01"": {""n"": 6051, ""min"": -242.7668914794922, ""max"": 1757.441162109375, ""p1"": 0.0, ""p99"": 200.0000457763672, ""neg"": 0.008593620889109237, ""frac_out"": 0.15104941332011237, ""wht_at_max"": 0.01116105355322361}, ""f0.1"": {""n"": 4829, ""min"": -149.56884765625, ""max"": 319.7505187988281, ""p1"": 0.0, ""p99"": 200.00003051757812, ""neg"": 0.009111617312072893, ""frac_out"": 0.1490991923793746, ""wht_at_max"": 0.13343766331672668}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos2,2,correct_1os,,,,,,,"{""coverage"": 0.8887803819444444, ""support_radius_out"": 126.14246656762005, ""support_radius_input"": 63.071233283810024, ""centroid_x"": 0.00585971371312734, ""centroid_y"": 0.005818336577709745}","{""f1e-09"": {""n"": 8191, ""min"": -673.193603515625, ""max"": 332.3182067871094, ""p1"": -10.875165939331055, ""p99"": 210.96072387695312, ""neg"": 0.022585764863874983, ""frac_out"": 0.2086436332560127, ""wht_at_max"": 0.04542841389775276}, ""f0.001"": {""n"": 8097, ""min"": -673.193603515625, ""max"": 332.3182067871094, ""p1"": -10.904852867126465, ""p99"": 211.18609619140625, ""neg"": 0.02284796838335186, ""frac_out"": 0.21057181672224282, ""wht_at_max"": 0.04542841389775276}, ""f0.01"": {""n"": 8030, ""min"": -673.193603515625, ""max"": 332.3182067871094, ""p1"": -10.909518241882324, ""p99"": 211.26930236816406, ""neg"": 0.02303860523038605, ""frac_out"": 0.21145703611457037, ""wht_at_max"": 0.04542841389775276}, ""f0.1"": {""n"": 7991, ""min"": -25.27977180480957, ""max"": 263.8537292480469, ""p1"": -10.875165939331055, ""p99"": 210.96072387695312, ""neg"": 0.022900763358778626, ""frac_out"": 0.21061193843073459, ""wht_at_max"": 0.254114031791687}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos2,3,cur1,,,,,,,"{""coverage"": 0.3726851851851852, ""support_radius_out"": 186.66571835181358, ""support_radius_input"": 62.221906117271196, ""centroid_x"": 0.00936697006023266, ""centroid_y"": 0.00930662146950434}","{""f1e-09"": {""n"": 7728, ""min"": -46.325225830078125, ""max"": 280.61968994140625, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0009057971014492754, ""frac_out"": 0.04736024844720497, ""wht_at_max"": 0.01293562725186348}, ""f0.001"": {""n"": 7604, ""min"": -46.325225830078125, ""max"": 280.61968994140625, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.000920568122041031, ""frac_out"": 0.046291425565491845, ""wht_at_max"": 0.01293562725186348}, ""f0.01"": {""n"": 7198, ""min"": -46.325225830078125, ""max"": 280.61968994140625, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.000972492358988608, ""frac_out"": 0.04362322867463184, ""wht_at_max"": 0.01293562725186348}, ""f0.1"": {""n"": 5165, ""min"": 0.0, ""max"": 200.1944580078125, ""p1"": 0.0, ""p99"": 200.00001525878906, ""neg"": 0.0, ""frac_out"": 0.019554695062923524, ""wht_at_max"": 0.13567475974559784}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos2,3,correct_1os,,,,,,,"{""coverage"": 0.8885030864197531, ""support_radius_out"": 190.58565990234186, ""support_radius_input"": 63.52855330078062, ""centroid_x"": 0.003927349639028431, ""centroid_y"": 0.003904119391890131}","{""f1e-09"": {""n"": 18424, ""min"": -655.2645874023438, ""max"": 460.9821472167969, ""p1"": -11.04955768585205, ""p99"": 210.97027587890625, ""neg"": 0.02295918367346939, ""frac_out"": 0.20858662613981763, ""wht_at_max"": 0.0014147841138765216}, ""f0.001"": {""n"": 18214, ""min"": -655.2645874023438, ""max"": 460.9821472167969, ""p1"": -11.09130859375, ""p99"": 211.0593719482422, ""neg"": 0.023223893708136597, ""frac_out"": 0.21055232238937083, ""wht_at_max"": 0.0014147841138765216}, ""f0.01"": {""n"": 18063, ""min"": -150.92257690429688, ""max"": 278.8162841796875, ""p1"": -11.072319984436035, ""p99"": 211.01292419433594, ""neg"": 0.02325195150307258, ""frac_out"": 0.2114266733100814, ""wht_at_max"": 0.10017275810241699}, ""f0.1"": {""n"": 17972, ""min"": -81.49696350097656, ""max"": 278.8162841796875, ""p1"": -11.019671440124512, ""p99"": 211.07589721679688, ""neg"": 0.02325840195860227, ""frac_out"": 0.2116069441353216, ""wht_at_max"": 0.10017275810241699}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos2,4,cur1,,,,,,,"{""coverage"": 0.359375, ""support_radius_out"": 248.3845951040363, ""support_radius_input"": 62.09614877600907, ""centroid_x"": 0.007297167171466538, ""centroid_y"": 0.0072577037684056255}","{""f1e-09"": {""n"": 13248, ""min"": -132.2595672607422, ""max"": 618.2900390625, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.00022644927536231884, ""frac_out"": 0.004076086956521739, ""wht_at_max"": 0.00027565244818106294}, ""f0.001"": {""n"": 11454, ""min"": -132.2595672607422, ""max"": 200.00001525878906, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.00026191723415400735, ""frac_out"": 0.002357255107386066, ""wht_at_max"": 0.002048901980742812}, ""f0.01"": {""n"": 7238, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.0437922328710556}, ""f0.1"": {""n"": 5151, ""min"": 0.0, ""max"": 200.0, ""p1"": 0.0, ""p99"": 200.0, ""neg"": 0.0, ""frac_out"": 0.0, ""wht_at_max"": 0.1996670663356781}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos2,4,correct_1os,,,,,,,"{""coverage"": 0.8883192274305556, ""support_radius_out"": 254.36762096671762, ""support_radius_input"": 63.591905241679406, ""centroid_x"": 0.0029516929251140593, ""centroid_y"": 0.0029362624176916723}","{""f1e-09"": {""n"": 32747, ""min"": -2260.58056640625, ""max"": 2738.560302734375, ""p1"": -11.082897186279297, ""p99"": 210.9250030517578, ""neg"": 0.0226585641432803, ""frac_out"": 0.21357681619690352, ""wht_at_max"": 0.004593469202518463}, ""f0.001"": {""n"": 32367, ""min"": -673.193603515625, ""max"": 2738.560302734375, ""p1"": -11.200384140014648, ""p99"": 211.10362243652344, ""neg"": 0.022862792350233262, ""frac_out"": 0.21558995272963202, ""wht_at_max"": 0.004593469202518463}, ""f0.01"": {""n"": 32115, ""min"": -673.193603515625, ""max"": 332.3182067871094, ""p1"": -11.267436981201172, ""p99"": 211.1134796142578, ""neg"": 0.023011054024599097, ""frac_out"": 0.2163786392651409, ""wht_at_max"": 0.04542841389775276}, ""f0.1"": {""n"": 31945, ""min"": -52.36495590209961, ""max"": 281.2894592285156, ""p1"": -11.16174030303955, ""p99"": 211.11294555664062, ""neg"": 0.02300829550790421, ""frac_out"": 0.21627797777429958, ""wht_at_max"": 0.13564243912696838}}",,,,,,,,,,,,,,,,,,,,,,
causal,lanczos3,1,cur1,,,,,,,"{""coverage"": 0.9123263888888888, ""support_radius_out"": 62.95239922966378, ""support_radius_input"": 62.95239922966378, ""centroid_x"": 0.01127210243808042, ""centroid_y"": 0.011155238249843874}","{""f1e-09"": {""n"": 2102, ""min"": -28.2060604095459, ""max"": 303.8912353515625, ""p1"": -17.938697814941406, ""p99"": 218.9398956298828, ""neg"": 0.03235014272121789, ""frac_out"": 0.219790675547098, ""wht_at_max"": 0.00962294451892376}, ""f0.001"": {""n"": 2066, ""min"": -28.2060604095459, ""max"": 303.8912353515625, ""p1"": -18.899314880371094, ""p99"": 219.35836791992188, ""neg"": 0.03291384317521781, ""frac_out"": 0.22120038722168442, ""wht_at_max"": 0.00962294451892376}, ""f0.01"": {""n"": 2051, ""min"": -28.2060604095459, ""max"": 278.45477294921875, ""p1"": -19.310422897338867, ""p99"": 218.81126403808594, ""neg"": 0.03315455875182838, ""frac_out"": 0.2213554363725012, ""wht_at_max"": 0.2531367540359497}, ""f0.1"": {""n"": 1999, ""min"": -28.2060604095459, ""max"": 278.45477294921875, ""p1"": -20.68088722229004, ""p99"": 218.96627807617188, ""neg"": 0.03401700850425213, ""frac_out"": 0.2236118059029515, ""wht_at_max"": 0.2531367540359497}}",,,,,,,,,,,,,,,,,,,,,,
